userName	handleFollowed	popularityScore	date	time
the_vegetal_picture	https://www.instagram.com/pallison89/	0.25684702738811	2019-01-24	00:00:42.358392
the_vegetal_picture	https://www.instagram.com/analeahmenzor/	0.365853658536585	2019-01-24	00:01:58.779990
the_vegetal_picture	https://www.instagram.com/marielongphotography/	0.263856362217018	2019-01-24	00:02:45.496005
the_vegetal_picture	https://www.instagram.com/rastas_photo/	0.194051245296542	2019-01-24	00:03:57.964972
the_vegetal_picture	https://www.instagram.com/journey_begins_india/	0.459431524547804	2019-01-24	00:04:45.074720
the_vegetal_picture	https://www.instagram.com/l.breike/	0.207462686567164	2019-01-24	00:05:23.538173
the_vegetal_picture	https://www.instagram.com/hammockhounds/	0.29757085020242896	2019-01-24	00:06:30.036869
the_vegetal_picture	https://www.instagram.com/failbot_v0.2/	0.363636363636364	2019-01-24	00:07:27.371710
the_vegetal_picture	https://www.instagram.com/christian_patt/	0.15754001684920002	2019-01-24	00:08:07.595510
the_vegetal_picture	https://www.instagram.com/thiswifeslife/	0.22474645030426	2019-01-29	23:26:30.586898
the_vegetal_picture	https://www.instagram.com/momi_rita/	0.831145088914742	2019-01-29	23:27:43.960445
the_vegetal_picture	https://www.instagram.com/butterflies.dreams/	0.544910179640719	2019-01-29	23:28:33.120015
the_vegetal_picture	https://www.instagram.com/thingscottsaw/	0.15357395612172695	2019-01-29	23:29:37.303699
the_vegetal_picture	https://www.instagram.com/vikasnegi178/	0.436363636363636	2019-01-29	23:30:32.043152
the_vegetal_picture	https://www.instagram.com/surinithya/	0.5272952853598011	2019-01-29	23:31:24.962905
the_vegetal_picture	https://www.instagram.com/nadinescatering/	0.375	2019-01-29	23:32:15.206501
the_vegetal_picture	https://www.instagram.com/mumma_ts_frugal_ways/	0.38953488372093	2019-01-29	23:33:49.179867
the_vegetal_picture	https://www.instagram.com/rjbautista02/	0.21377672209026105	2019-01-29	23:35:05.746676
the_vegetal_picture	https://www.instagram.com/sultangrillph/	0.466144633809305	2019-01-29	23:37:09.527010
the_vegetal_picture	https://www.instagram.com/eats_me_arvi/	0.252707581227437	2019-01-29	23:38:06.075007
the_vegetal_picture	https://www.instagram.com/hidesanmugwort/	0.191413942497046	2019-01-29	23:39:20.511250
the_vegetal_picture	https://www.instagram.com/craftsathand/	0.71841155234657	2019-01-29	23:42:22.018199
