userName	handleFollowed	popularityScore	date	time
someplacepics	https://www.instagram.com/jazzfestivalvientiane/	0.53125	2019-02-11	21:50:40.089599
someplacepics	https://www.instagram.com/cl_lane/	0.5354397950469684	2019-02-11	21:51:51.550314
someplacepics	https://www.instagram.com/mypiepeapie/	0.2239819004524887	2019-02-11	21:53:09.786659
someplacepics	https://www.instagram.com/creationhrt/	0.26750972762645914	2019-02-11	21:54:24.608848
someplacepics	https://www.instagram.com/laurie_yorkshireterrier_/	0.8139379048469958	2019-02-14	22:25:51.176046
someplacepics	https://www.instagram.com/sileolaakinola/	0.109375	2019-02-14	22:26:59.964141
someplacepics	https://www.instagram.com/gatesfrenesi/	0.3575849712238028	2019-02-14	22:27:42.187696
someplacepics	https://www.instagram.com/saveur_catering/	0.13023255813953488	2019-02-14	22:28:53.818963
someplacepics	https://www.instagram.com/viditiahlawat_/	0.5769230769230769	2019-02-14	22:29:47.783772
someplacepics	https://www.instagram.com/beatroots__uk/	0.8983934905069894	2019-02-14	22:31:01.262097
someplacepics	https://www.instagram.com/dealsdetector/	0.1800302571860817	2019-02-14	22:32:05.161707
someplacepics	https://www.instagram.com/brickpaint/	0.35	2019-02-14	22:33:07.982720
someplacepics	https://www.instagram.com/sankust/	0.4324045407636739	2019-02-14	22:34:23.721394
someplacepics	https://www.instagram.com/pazcooks/	0.3617021276595745	2019-02-14	22:35:22.463826
someplacepics	https://www.instagram.com/8th_cin/	0.24742268041237114	2019-02-14	22:40:13.053340
someplacepics	https://www.instagram.com/shannonhphotog/	0.20037453183520604	2019-02-14	22:40:43.298860
someplacepics	https://www.instagram.com/joalee_photography/	0.4092307692307692	2019-02-14	22:41:46.551325
someplacepics	https://www.instagram.com/photography01sc/	0.3435114503816794	2019-02-14	22:42:50.687348
someplacepics	https://www.instagram.com/iis.siamil/	0.3146551724137931	2019-02-14	22:43:28.674840
someplacepics	https://www.instagram.com/thingscottsaw/	0.1528169014084507	2019-02-14	22:44:28.399588
someplacepics	https://www.instagram.com/_.redpineapple._/	0.7142857142857143	2019-02-14	22:45:06.496372
someplacepics	https://www.instagram.com/ananth_kak_2005/	0.3990498812351544	2019-02-14	22:45:57.873750
someplacepics	https://www.instagram.com/martine.lemieuxart/	0.3564164648910412	2019-02-14	22:46:54.975348
someplacepics	https://www.instagram.com/picturesque_shutter_up/	0.2148997134670487	2019-02-14	22:47:41.703802
someplacepics	https://www.instagram.com/matthew_schwark/	0.31685789938217124	2019-02-14	22:48:27.250734
someplacepics	https://www.instagram.com/tony_tapiador/	0.1566238369517058	2019-02-14	22:48:58.869990
someplacepics	https://www.instagram.com/bmw.liban/	0.9890171466995406	2019-02-14	22:50:23.622808
someplacepics	https://www.instagram.com/flowerqueen979/	0.2720588235294117	2019-02-14	22:51:05.418419
someplacepics	https://www.instagram.com/neyliqueen/	0.4824854045037531	2019-02-14	22:52:14.862747
someplacepics	https://www.instagram.com/beautymely/	0.12566641279512564	2019-02-14	22:52:48.433337
someplacepics	https://www.instagram.com/lorena_picsmx/	0.2985487214927436	2019-02-14	22:54:34.557329
someplacepics	https://www.instagram.com/pakdeagungrespati/	0.2885129118432769	2019-02-14	22:55:27.178830
someplacepics	https://www.instagram.com/noonidswluck/	0.12932474349797185	2019-02-14	22:56:04.866251
someplacepics	https://www.instagram.com/rivacn/	0.4119298245614035	2019-02-15	23:27:23.461019
someplacepics	https://www.instagram.com/princesslexiii/	0.8053382420616659	2019-02-15	23:28:37.734112
someplacepics	https://www.instagram.com/molokova_nails_muravlenko/	0.17880085653104924	2019-02-15	23:29:53.834973
someplacepics	https://www.instagram.com/masternailskatya/	0.7300243867450867	2019-02-15	23:31:23.353876
someplacepics	https://www.instagram.com/paradise.nailbeauty/	0.8090841949778435	2019-02-15	23:32:55.964448
someplacepics	https://www.instagram.com/refreshandrejuvenate/	0.5061728395061729	2019-02-15	23:33:51.298424
someplacepics	https://www.instagram.com/siyezen_dirnaq_qaynagi_refiqe/	0.6281632653061224	2019-02-15	23:34:40.974949
someplacepics	https://www.instagram.com/mirnogotochkov/	0.6363636363636364	2019-02-15	23:36:18.778732
someplacepics	https://www.instagram.com/nicholasytang/	0.20703125	2019-02-15	23:40:16.042299
someplacepics	https://www.instagram.com/thesweettasteoflife/	0.4035631293570876	2019-02-16	00:18:41.691146
someplacepics	https://www.instagram.com/tonys_cakes/	0.26495726495726496	2019-02-16	00:19:52.194401
someplacepics	https://www.instagram.com/cakesdaires/	0.7595549104983067	2019-02-16	00:20:33.137898
someplacepics	https://www.instagram.com/cuningkoes/	0.3118161925601751	2019-02-16	00:22:29.871595
someplacepics	https://www.instagram.com/ganacheandzest/	0.5834575260804769	2019-02-16	00:23:34.037064
someplacepics	https://www.instagram.com/flower.storie/	0.1947983014861996	2019-02-16	00:24:46.466401
someplacepics	https://www.instagram.com/thedogleonidas/	0.301980198019802	2019-02-16	00:33:53.891280
someplacepics	https://www.instagram.com/killer_dogg/	0.4520547945205479	2019-02-16	00:34:32.080736
someplacepics	https://www.instagram.com/mydogscatoandwelly/	0.2730978260869565	2019-02-16	00:35:24.740466
someplacepics	https://www.instagram.com/snowmasstan/	0.2723146747352496	2019-02-16	00:36:29.651179
someplacepics	https://www.instagram.com/hank.and.jasper/	0.5909090909090909	2019-02-16	00:37:22.069285
someplacepics	https://www.instagram.com/zeldahoneygo_country/	0.2727272727272727	2019-02-16	00:38:28.995286
someplacepics	https://www.instagram.com/archiethemountaindog/	0.4313725490196079	2019-02-16	00:39:15.416296
someplacepics	https://www.instagram.com/ladylunathegundog/	0.35911602209944754	2019-02-16	00:39:58.894845
someplacepics	https://www.instagram.com/wesley_venne/	0.44545454545454544	2019-02-16	00:40:39.138015
someplacepics	https://www.instagram.com/indiana_baron/	0.28102564102564104	2019-02-16	00:41:51.169070
someplacepics	https://www.instagram.com/kotrynavk_/	0.4068767908309456	2019-02-17	15:42:59.433849
someplacepics	https://www.instagram.com/richard_gottfried/	0.1187877770315648	2019-02-17	15:43:51.472795
someplacepics	https://www.instagram.com/open_travel_marrakech/	0.492842535787321	2019-02-17	15:44:30.736183
someplacepics	https://www.instagram.com/oliv_kath/	0.4051660516605166	2019-02-17	15:45:28.597850
someplacepics	https://www.instagram.com/krististosik/	0.4631710362047441	2019-02-17	15:46:21.252568
someplacepics	https://www.instagram.com/les_mouvements_zero/	0.6775119617224881	2019-02-17	15:47:05.794657
someplacepics	https://www.instagram.com/artz.and.gacha/	0.7134146341463414	2019-02-17	15:47:56.919111
someplacepics	https://www.instagram.com/thatinteriorfeed/	0.505338078291815	2019-02-17	15:48:44.308497
someplacepics	https://www.instagram.com/homexdesigns_/	0.8026315789473685	2019-02-17	15:49:21.334143
someplacepics	https://www.instagram.com/windowshoppings/	0.2717948717948718	2019-02-17	15:50:36.533219
someplacepics	https://www.instagram.com/erikalatanya/	0.20869565217391306	2019-02-17	15:51:31.277145
someplacepics	https://www.instagram.com/sawayam09/	0.39964943032427697	2019-02-17	15:52:55.003690
someplacepics	https://www.instagram.com/aricfleet/	0.3299492385786802	2019-02-17	15:53:54.552034
someplacepics	https://www.instagram.com/princess_tully_/	0.33586517920721576	2019-02-17	15:54:42.282871
someplacepics	https://www.instagram.com/czechchristmasornaments/	0.39130434782608703	2019-02-17	15:55:37.692509
someplacepics	https://www.instagram.com/sycamorepygmys/	0.35106382978723405	2019-02-17	15:59:34.202260
someplacepics	https://www.instagram.com/marilynec_et_les_b/	0.13988095238095238	2019-02-17	16:00:10.760844
someplacepics	https://www.instagram.com/kasubonbon/	0.1959114139693356	2019-02-18	23:46:44.574121
someplacepics	https://www.instagram.com/twl106/	0.30418943533697634	2019-02-18	23:47:33.489374
someplacepics	https://www.instagram.com/chriswatson_outdoors/	0.9308146766169154	2019-02-18	23:49:48.053470
someplacepics	https://www.instagram.com/myoutdooradventures.ca/	0.5713457076566125	2019-02-18	23:51:01.604290
someplacepics	https://www.instagram.com/dwildlife_pics/	0.4686274509803922	2019-02-18	23:52:33.676229
someplacepics	https://www.instagram.com/mibestbirds/	0.4118895966029724	2019-02-18	23:53:22.861044
someplacepics	https://www.instagram.com/luminati_twinkle/	0.29873039581777444	2019-02-18	23:59:21.731290
someplacepics	https://www.instagram.com/ellieomcginnis/	0.3508684863523573	2019-02-19	00:00:09.680157
someplacepics	https://www.instagram.com/winmyislandhome/	0.43859649122807015	2019-02-19	00:03:21.612003
someplacepics	https://www.instagram.com/l_lank/	0.4695121951219512	2019-02-19	00:04:42.241330
someplacepics	https://www.instagram.com/ruchosa/	0.4766355140186916	2019-02-19	00:05:38.051316
someplacepics	https://www.instagram.com/gordillo220/	0.4090909090909091	2019-02-19	00:06:57.885938
someplacepics	https://www.instagram.com/panoplytci/	0.604479448683239	2019-02-19	00:08:09.592072
someplacepics	https://www.instagram.com/wiltedrose0624/	0.7368421052631579	2019-02-19	22:46:15.550677
someplacepics	https://www.instagram.com/not_a_flower_shop/	0.6734693877551021	2019-02-19	22:46:59.427871
someplacepics	https://www.instagram.com/b.e.autybyem/	0.2670375521557719	2019-02-19	22:47:45.735571
someplacepics	https://www.instagram.com/drstevesheiner/	0.492730637060534	2019-02-23	11:14:48.813558
someplacepics	https://www.instagram.com/dashpaynews/	0.6135922330097088	2019-02-23	11:15:54.008400
someplacepics	https://www.instagram.com/gerardo155/	0.5160680529300568	2019-02-23	11:16:47.418831
someplacepics	https://www.instagram.com/localtradecoin/	0.6049382716049383	2019-02-23	11:17:46.315422
someplacepics	https://www.instagram.com/dogecoin1m/	0.17952380952380953	2019-02-23	11:18:38.322604
someplacepics	https://www.instagram.com/dailys_dash/	0.5366923891662884	2019-02-23	11:19:16.122491
someplacepics	https://www.instagram.com/take._t/	0.0901581307528912	2019-02-23	11:20:17.463086
someplacepics	https://www.instagram.com/cclancercom/	0.9827628662890914	2019-02-23	11:20:57.058684
someplacepics	https://www.instagram.com/mrdcrypto/	0.395422615001133	2019-02-23	11:22:35.088852
someplacepics	https://www.instagram.com/coindiario/	0.7061068702290076	2019-02-23	11:23:53.626981
someplacepics	https://www.instagram.com/criptodolar_/	0.1938449240607514	2019-02-23	11:25:10.494626
someplacepics	https://www.instagram.com/wayvrs/	0.7902097902097902	2019-02-23	18:21:34.034706
someplacepics	https://www.instagram.com/darien.tv/	0.9706457925636008	2019-02-23	18:23:00.681699
someplacepics	https://www.instagram.com/redmaskmaturan31/	0.21330902461257967	2019-02-23	18:23:56.847439
someplacepics	https://www.instagram.com/purple_inks/	0.3665594855305466	2019-02-23	18:27:38.508583
someplacepics	https://www.instagram.com/janerosebery/	0.14580031695721074	2019-02-23	18:28:33.197165
someplacepics	https://www.instagram.com/ingridklees/	0.11909525880817745	2019-02-23	18:29:49.494205
someplacepics	https://www.instagram.com/x_the_artist/	0.156794425087108	2019-02-23	18:30:51.234071
someplacepics	https://www.instagram.com/emmah.arts/	0.2147239263803681	2019-02-24	16:54:25.846823
someplacepics	https://www.instagram.com/1afay/	0.2744656917885264	2019-02-24	16:55:37.362845
someplacepics	https://www.instagram.com/farrtingfingers/	0.20960187353629967	2019-02-24	16:57:17.645649
someplacepics	https://www.instagram.com/bahamassportfishingnetwork/	0.8613557837364348	2019-02-24	16:58:32.186294
someplacepics	https://www.instagram.com/blueoceancorner/	0.5704697986577181	2019-02-24	16:59:30.046041
someplacepics	https://www.instagram.com/derpdead/	0.4382022471910113	2019-02-24	17:00:30.109447
someplacepics	https://www.instagram.com/giinaag/	0.3142857142857143	2019-02-24	17:01:58.531836
someplacepics	https://www.instagram.com/yeswenetspa/	0.2943615257048093	2019-02-24	17:49:08.382991
someplacepics	https://www.instagram.com/tenkjoe_ps4/	0.4833333333333333	2019-02-24	17:50:33.074209
someplacepics	https://www.instagram.com/rhonda_hall10/	0.2454632282712512	2019-02-25	22:07:14.885391
someplacepics	https://www.instagram.com/ridemtb2019/	0.2534930139720559	2019-02-25	22:08:20.806123
someplacepics	https://www.instagram.com/kiranamotor_speedshop/	0.8095275161516308	2019-02-25	22:09:22.781214
someplacepics	https://www.instagram.com/pjsbuy/	0.1855670103092784	2019-02-25	22:10:14.568384
someplacepics	https://www.instagram.com/foxes_club/	0.8096458527493009	2019-02-25	22:11:33.484679
someplacepics	https://www.instagram.com/littleglasshousesucculents/	0.41935483870967744	2019-02-25	22:12:36.387469
someplacepics	https://www.instagram.com/bia.bonne.silva/	0.3968253968253968	2019-02-25	22:14:23.695148
someplacepics	https://www.instagram.com/forked_to_foodie/	0.4666304937601736	2019-02-25	22:15:58.997402
someplacepics	https://www.instagram.com/virusginx_t.ouo.t/	0.3698795180722891	2019-02-25	22:17:22.526381
someplacepics	https://www.instagram.com/s2miyabis2/	0.5	2019-02-25	22:18:47.539218
someplacepics	https://www.instagram.com/budafamous/	0.3915603532875368	2019-02-25	22:24:43.066555
someplacepics	https://www.instagram.com/b_pozytyw_/	0.16308671439936356	2019-02-25	22:48:34.216984
someplacepics	https://www.instagram.com/dfinedesign/	0.2888888888888889	2019-02-25	22:50:02.134391
someplacepics	https://www.instagram.com/nigelgibson33/	0.2243699071442108	2019-02-25	22:52:06.212401
someplacepics	https://www.instagram.com/mariamjaco/	0.28075439348478354	2019-02-25	22:53:48.894365
someplacepics	https://www.instagram.com/patfink8/	0.15149833518312986	2019-02-25	22:54:45.674495
someplacepics	https://www.instagram.com/amplifiednick/	0.11412632375189108	2019-02-25	22:56:42.471892
someplacepics	https://www.instagram.com/a_vintage_yorkshiregirl/	0.2677103718199609	2019-02-25	22:57:46.749354
someplacepics	https://www.instagram.com/gwen_lifejournal/	0.0752851711026616	2019-02-25	22:58:53.711413
someplacepics	https://www.instagram.com/theonlypaulareedyk/	0.1015801354401806	2019-02-25	22:59:35.065778
someplacepics	https://www.instagram.com/flowersnmoredelhi/	0.3938411669367909	2019-02-25	23:01:29.911970
someplacepics	https://www.instagram.com/david_j_johnston/	0.6305696559503666	2019-02-26	22:20:50.488077
someplacepics	https://www.instagram.com/popculturehustle/	0.7851095617529881	2019-02-26	22:22:15.632342
someplacepics	https://www.instagram.com/jojicase8/	0.14130434782608695	2019-02-26	22:23:18.458653
someplacepics	https://www.instagram.com/sean_aryai/	0.2323087919942816	2019-02-26	22:24:13.318631
someplacepics	https://www.instagram.com/marvel_ultra_post/	0.9929217459693276	2019-02-26	22:25:47.232229
someplacepics	https://www.instagram.com/lil.loli.ass/	0.2077255537547272	2019-02-26	22:27:29.093702
someplacepics	https://www.instagram.com/windface_extremesports/	0.8176560121765601	2019-03-02	22:41:43.216892
someplacepics	https://www.instagram.com/vertical_jungkies/	0.2272727272727273	2019-03-02	22:43:00.831881
someplacepics	https://www.instagram.com/paper_scissor_smock/	0.2917293233082707	2019-03-02	22:45:02.593262
someplacepics	https://www.instagram.com/windfacepaddleschool/	0.6409395973154363	2019-03-02	22:46:37.634361
someplacepics	https://www.instagram.com/acarlapereira/	0.3262405839869535	2019-03-02	22:47:54.170364
someplacepics	https://www.instagram.com/sweetparadiseimages/	0.2320675105485232	2019-03-02	22:58:33.944007
